"MovieID","no_ratings","avg_ratings","Title","Action","Adventure","Animation","Children's","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western"
3244,322,3.69565217391304,"Goodbye Girl, The (1977)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3245,5,4.8,"I Am Cuba (Soy Cuba/Ya Kuba) (1964)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3246,475,3.90315789473684,"Malcolm X (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3247,666,3.16816816816817,"Sister Act (1992)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3248,202,2.53960396039604,"Sister Act 2: Back in the Habit (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,340,3.13529411764706,"Hand That Rocks the Cradle, The (1992)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,366,3.40163934426229,"Alive (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3251,276,3.3804347826087,"Agnes of God (1985)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3252,555,3.71351351351351,"Scent of a Woman (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3253,1120,3.60089285714286,"Wayne's World (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,433,2.88452655889146,"Wayne's World 2 (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,1099,3.67970882620564,"League of Their Own, A (1992)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3256,1052,3.75,"Patriot Games (1992)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3257,626,2.8594249201278,"Bodyguard, The (1992)",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3258,339,2.75221238938053,"Death Becomes Her (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,403,3.3697270471464,"Far and Away (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3260,480,3.72916666666667,"Howards End (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3261,429,3.48251748251748,"Singles (1992)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3262,163,2.96932515337423,"Twin Peaks: Fire Walk with Me (1992)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3263,667,3.18890554722639,"White Men Can't Jump (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,512,3.091796875,"Buffy the Vampire Slayer (1992)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3265,327,4.13761467889908,"Hard-Boiled (Lashou shentan) (1992)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3266,154,3.65584415584416,"Man Bites Dog (C'est arrivé près de chez vous) (1992)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3267,483,3.68737060041408,"Mariachi, El (1992)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3268,179,1.78212290502793,"Stop! Or My Mom Will Shoot (1992)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,477,3.20335429769392,"Forever Young (1992)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3270,200,3.285,"Cutting Edge, The (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3271,328,3.84756097560976,"Of Mice and Men (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3272,171,3.2046783625731,"Bad Lieutenant (1992)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3273,577,2.73310225303293,"Scream 3 (2000)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3274,438,3.10730593607306,"Single White Female (1992)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,92,3.6195652173913,"Boondock Saints, The (1999)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,46,2.65217391304348,"Gun Shy (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,1,4,"Beloved/Friend (Amigo/Amado) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3280,1,5,"Baby, The (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3281,49,4.04081632653061,"Brandon Teena Story, The (1998)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3282,10,3.7,"Different for Girls (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,15,3.46666666666667,"Minnie and Moskowitz (1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,45,3.73333333333333,"They Might Be Giants (1971)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3285,423,2.70212765957447,"Beach, The (2000)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3286,122,2.21311475409836,"Snow Day (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,129,2.72868217054264,"Tigger Movie, The (2000)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,4,3,"Cotton Mary (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3289,52,3.76923076923077,"Not One Less (Yi ge dou bu neng shao) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3290,1,3,"Soft Toilet Seats (1999)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,1,2,"Trois (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3292,6,3.83333333333333,"Big Combo, The (1955)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3293,5,3.4,"Conceiving Ada (1997)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3294,2,2.5,"Eaten Alive (1976)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3295,2,3.5,"Raining Stones (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3296,203,3.79310344827586,"To Sir with Love (1967)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3297,1,2,"With Byrd at the South Pole (1930)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3298,590,3.45932203389831,"Boiler Room (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3299,176,2.29545454545455,"Hanging Up (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3300,542,3.30073800738007,"Pitch Black (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3301,602,3.37873754152824,"Whole Nine Yards, The (2000)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3302,53,3.33962264150943,"Beautiful People (1999)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,6,3.5,"Black Tar Heroin: The Dark End of the Street (1999)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,56,3.57142857142857,"Blue Collar (1978)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3305,2,4,"Bluebeard (1944)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3306,24,3.95833333333333,"Circus, The (1928)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,271,4.38745387453875,"City Lights (1931)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3308,294,3.19727891156463,"Flamingo Kid, The (1984)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3309,24,3.66666666666667,"Dog's Life, A (1920)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,62,3.79032258064516,"Kid, The (1921)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,33,3.78787878787879,"Man from Laramie, The (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3312,1,1,"McCullochs, The (1975)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3313,20,2.25,"Class Reunion (1982)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,4,3.25,"Big Trees, The (1952)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3315,1,2,"Happy Go Lovely (1951)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3316,289,2.7681660899654,"Reindeer Games (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3317,496,3.94959677419355,"Wonder Boys (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3318,48,3.47916666666667,"Deterrence (1998)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3319,28,3.10714285714286,"Judy Berlin (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3320,45,3.51111111111111,"Mifune (Mifunes sidste sang) (1999)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3321,1,2,"Waiting Game, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,4,2.75,"3 Strikes (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,1,3,"Chain of Fools (2000)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3324,190,2.76315789473684,"Drowning Mona (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,160,2.33125,"Next Best Thing, The (2000)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3326,180,2.85555555555556,"What Planet Are You From? (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3327,134,3.52985074626866,"Beyond the Mat (2000)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3328,314,3.84394904458599,"Ghost Dog: The Way of the Samurai (1999)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3329,27,3.81481481481481,"Year My Voice Broke, The (1987)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3330,108,3.75925925925926,"Splendor in the Grass (1961)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3331,35,2.31428571428571,"My Tutor (1983)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3333,16,3.5,"Killing of Sister George, The (1968)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3334,461,4.0824295010846,"Key Largo (1948)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3335,12,2.66666666666667,"Jail Bait (1954)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3336,2,3,"It Happened Here (1961)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3337,2,3.5,"I'll Never Forget What's 'is Name (1967)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3338,27,4.44444444444444,"For All Mankind (1989)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3339,43,3.74418604651163,"Cross of Iron (1977)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3340,71,2.80281690140845,"Bride of the Monster (1956)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3341,177,4.03954802259887,"Born Yesterday (1950)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,223,3.85650224215247,"Birdy (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3343,40,2.375,"And God Created Woman (1988)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3344,20,2.6,"Blood Feast (1963)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3345,23,3.1304347826087,"Charlie, the Lonesome Cougar (1967)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,5,2.8,"Color Me Blood Red (1965)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3347,212,3.9811320754717,"Never Cry Wolf (1983)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3349,25,3.4,"Perils of Pauline, The (1947)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,143,3.97202797202797,"Raisin in the Sun, A (1961)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3351,15,3.26666666666667,"Two Thousand Maniacs! (1964)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3352,3,2.66666666666667,"Brown's Requiem (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,2,4,"Closer You Get, The (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,793,2.59520807061791,"Mission to Mars (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3355,298,2.8758389261745,"Ninth Gate, The (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3357,103,3.76699029126214,"East-West (Est-ouest) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3358,446,3.68161434977578,"Defending Your Life (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3359,520,4.08076923076923,"Breaking Away (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3360,590,3.91864406779661,"Hoosiers (1986)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3361,1095,3.83744292237443,"Bull Durham (1988)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,765,3.96993464052288,"Dog Day Afternoon (1975)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3363,990,4.02626262626263,"American Graffiti (1973)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3364,151,3.92715231788079,"Asphalt Jungle, The (1950)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3365,245,4.08571428571429,"Searchers, The (1956)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3366,265,3.81132075471698,"Where Eagles Dare (1969)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3367,43,3.37209302325581,"Devil's Brigade, The (1968)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3368,63,3.65079365079365,"Big Country, The (1958)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3370,86,3.43023255813953,"Betrayed (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3371,48,3.70833333333333,"Bound for Glory (1976)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3372,56,3.55357142857143,"Bridge at Remagen, The (1969)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3373,3,2.66666666666667,"Buck and the Preacher (1972)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,15,2.6,"Daughters of the Dust (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3375,65,3.33846153846154,"Destination Moon (1950)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3376,1,1,"Fantastic Night, The (La Nuit Fantastique) (1949)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3377,2,3.5,"Hangmen Also Die (1943)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3378,4,3.25,"Ogre, The (Der Unhold) (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3379,95,3.94736842105263,"On the Beach (1959)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3380,3,3,"Railroaded! (1947)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3381,2,3.5,"Slaves to the Underground (1997)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3382,1,5,"Song of Freedom (1936)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3384,276,3.80072463768116,"Taking of Pelham One Two Three, The (1974)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,141,2.5531914893617,"Volunteers (1985)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,756,3.75529100529101,"JFK (1991)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3387,173,2.72254335260116,"Who's Harry Crumb? (1989)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,298,2.71812080536913,"Harry and the Hendersons (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,38,2.71052631578947,"Let's Get Harry (1986)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,33,1.66666666666667,"Shanghai Surprise (1986)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,96,2.28125,"Who's That Girl? (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,157,1.93630573248408,"She-Devil (1989)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,51,2.13725490196078,"Date with an Angel (1987)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3394,210,2.67142857142857,"Blind Date (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3395,55,2.83636363636364,"Nadine (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,744,3.85618279569892,"Muppet Movie, The (1979)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,358,3.73743016759777,"Great Muppet Caper, The (1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,341,3.50439882697947,"Muppets Take Manhattan, The (1984)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,87,3.1264367816092,"Sesame Street Presents Follow That Bird (1985)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,29,2.51724137931034,"We're Back! A Dinosaur's Story (1993)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,113,2.10619469026549,"Baby... Secret of the Lost Legend (1985)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3402,23,3.34782608695652,"Turtle Diary (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3403,32,2.78125,"Raise the Titanic (1980)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3404,219,3.45205479452055,"Titanic (1953)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3405,144,3.875,"Night to Remember, A (1958)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3406,105,3.75238095238095,"Captain Horatio Hornblower (1951)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3407,3,1.66666666666667,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3408,1315,3.8638783269962,"Erin Brockovich (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3409,459,3.2723311546841,"Final Destination (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3410,9,4.33333333333333,"Soft Fruit (1999)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3412,175,3.37142857142857,"Bear, The (1988)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,2,3.5,"Impact (1949)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3414,50,3.26,"Love Is a Many-Splendored Thing (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3415,23,3.82608695652174,"Mirror, The (Zerkalo) (1975)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3416,51,3.94117647058824,"Trial, The (Le Procès) (1963)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3417,73,3.58904109589041,"Crimson Pirate, The (1952)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3418,1417,3.6803105151729,"Thelma & Louise (1991)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3419,13,3.15384615384615,"Something for Everyone (1970)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3420,199,3.71356783919598,"...And Justice for All (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3421,1207,4.05302402651201,"Animal House (1978)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,210,3.4,"She's Gotta Have It (1986)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,74,2.91891891891892,"School Daze (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3424,781,3.8809218950064,"Do the Right Thing (1989)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3425,79,3.29113924050633,"Mo' Better Blues (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3426,215,3.1953488372093,"Jungle Fever (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3427,74,3.33783783783784,"Coogan's Bluff (1968)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3428,59,2.94915254237288,"Champ, The (1979)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3429,274,4.33576642335766,"Creature Comforts (1990)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,220,3.34090909090909,"Death Wish (1974)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3431,85,2.67058823529412,"Death Wish II (1982)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3432,72,2.26388888888889,"Death Wish 3 (1985)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3433,48,2.14583333333333,"Death Wish 4: The Crackdown (1987)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3434,38,2.26315789473684,"Death Wish V: The Face of Death (1994)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3435,551,4.41560798548094,"Double Indemnity (1944)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3436,128,2.7890625,"Dying Young (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3437,12,2,"Cool as Ice (1991)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3438,534,2.67790262172285,"Teenage Mutant Ninja Turtles (1990)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3439,251,2.12749003984064,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3440,188,1.92021276595745,"Teenage Mutant Ninja Turtles III (1993)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3441,475,3.27578947368421,"Red Dawn (1984)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3442,39,2.30769230769231,"Band of the Hand (1986)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,5,3.8,"Born American (1986)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3444,222,3.22522522522523,"Bloodsport (1988)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,139,3.19424460431655,"Eyes of Laura Mars (1978)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,39,3.41025641025641,"Funny Bones (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,72,3.72222222222222,"Good Earth, The (1937)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3448,1082,3.73382624768946,"Good Morning, Vietnam (1987)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3449,34,2.97058823529412,"Good Mother, The (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3450,809,3.41532756489493,"Grumpy Old Men (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,350,3.92,"Guess Who's Coming to Dinner (1967)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3452,331,3.14199395770393,"Romeo Must Die (2000)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3453,89,2.48314606741573,"Here on Earth (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3454,43,2.69767441860465,"Whatever It Takes (2000)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3456,65,3.93846153846154,"Color of Paradise, The (Rang-e Khoda) (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3457,141,2.99290780141844,"Waking the Dead (1999)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3458,1,3,"Blood and Sand (Sangre y Arena) (1989)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3459,62,2.7741935483871,"Gothic (1986)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3460,1,1,"Hillbillys in a Haunted House (1967)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,353,3.6657223796034,"Lord of the Flies (1963)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3462,305,4.23606557377049,"Modern Times (1936)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,10,1.8,"Last Resort (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,20,2.45,"Solar Crisis (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3465,18,2.77777777777778,"That's Life! (1986)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3466,219,3.54794520547945,"Heart and Souls (1993)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3467,279,4.02150537634409,"Hud (1963)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3468,450,4.24,"Hustler, The (1961)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3469,268,4.27985074626866,"Inherit the Wind (1960)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3470,92,4.32608695652174,"Dersu Uzala (1974)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3471,1451,4.0144727773949,"Close Encounters of the Third Kind (1977)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3472,4,1.75,"Horror Hotel (a.k.a. The City of the Dead) (1960)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3473,24,3.41666666666667,"Jonah Who Will Be 25 in the Year 2000 (1976)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
